Date,NIFTY50,USDINR,GOLD_INR,GOLD_USD,NIFTYBEES
2020-02-14,12113.4501953125,71.26850128173828,3.279879331588745,1582.699951171875,128.3800048828125
2020-02-17,12045.7998046875,71.51480102539062,,,127.83999633789062
2020-02-18,11992.5,71.34919738769531,3.4416160583496094,1600.0,127.33999633789062
2020-02-19,12125.900390625,71.57499694824219,3.396479845046997,1607.5,128.58999633789062
2020-02-20,12080.849609375,71.82749938964844,3.347583770751953,1616.5999755859375,128.36000061035156
2020-02-21,,72.11000061035156,3.3615005016326904,1644.5999755859375,
2020-02-24,11829.400390625,71.88680267333984,3.4416160583496094,1672.4000244140625,125.7300033569336
2020-02-25,11797.900390625,72.04669952392578,3.4491384029388428,1646.9000244140625,125.33999633789062
2020-02-26,11678.5,71.87000274658203,3.4228110313415527,1640.0,124.04000091552734
2020-02-27,11633.2998046875,71.66339874267578,3.558218002319336,1640.0,123.63999938964844
2020-02-28,11201.75,71.93000030517578,3.4641835689544678,1564.0999755859375,119.29000091552734
2020-03-02,11132.75,72.1500015258789,3.3930954933166504,1592.300048828125,118.38999938964844
2020-03-03,11303.2998046875,72.82499694824219,3.377673864364624,1642.0999755859375,120.4000015258789
2020-03-04,11251.0,73.34200286865234,3.3701512813568115,1641.0999755859375,119.5199966430664
2020-03-05,11269.0,74.0425033569336,3.321253776550293,1666.4000244140625,119.75
2020-03-06,10989.4501953125,73.8551025390625,3.3851966857910156,1670.800048828125,117.18000030517578
2020-03-09,10451.4501953125,73.99530029296875,3.490514039993286,1674.5,111.62000274658203
2020-03-10,,74.40599822998047,3.4077646732330322,1659.0999755859375,
2020-03-11,10458.400390625,74.20500183105469,3.4660651683807373,1641.4000244140625,111.30999755859375
2020-03-12,9590.150390625,74.76000213623047,3.2573113441467285,1589.300048828125,102.98999786376953
2020-03-13,9955.2001953125,75.30000305175781,3.3400611877441406,1515.699951171875,106.36000061035156
2020-03-16,9197.400390625,73.90399932861328,3.4867522716522217,1485.9000244140625,102.37000274658203
2020-03-17,8967.0498046875,75.15499877929688,3.309969902038574,1524.9000244140625,99.19999694824219
2020-03-18,8468.7998046875,74.01239776611328,3.3024473190307617,1477.300048828125,96.08000183105469
2020-03-19,8263.4501953125,74.98200225830078,3.390838384628296,1478.5999755859375,89.47000122070312
2020-03-20,8745.4501953125,75.15969848632812,3.0316319465637207,1484.0,92.97000122070312
2020-03-23,7610.25,75.62210083007812,3.5544557571411133,1567.0,83.5199966430664
2020-03-24,7801.0498046875,76.50599670410156,3.7237162590026855,1660.199951171875,85.0
2020-03-25,8317.849609375,77.26000213623047,3.7237162590026855,1632.300048828125,89.45999908447266
2020-03-26,8641.4501953125,75.84549713134766,4.513596057891846,1650.0999755859375,92.68000030517578
2020-03-27,8660.25,74.72560119628906,4.607628345489502,1623.9000244140625,91.26000213623047
2020-03-30,8281.099609375,75.46499633789062,4.498550891876221,1622.0,89.16999816894531
2020-03-31,8597.75,75.4000015258789,4.618913173675537,1583.4000244140625,91.94000244140625
2020-04-01,8253.7998046875,75.32499694824219,4.562492370605469,1578.199951171875,89.3499984741211
2020-04-02,,77.56999969482422,4.570014953613281,1625.699951171875,
2020-04-03,8083.7998046875,77.13999938964844,4.825786113739014,1633.699951171875,86.58999633789062
2020-04-06,,76.2300033569336,5.096601963043213,1677.0,
2020-04-07,8792.2001953125,75.96489715576172,5.013852596282959,1664.800048828125,92.41000366210938
2020-04-08,8748.75,76.66000366210938,5.025136470794678,1665.4000244140625,92.81999969482422
2020-04-09,9111.900390625,75.95899963378906,4.998806476593018,1736.199951171875,96.2300033569336
2020-04-10,,76.6500015258789,,,
2020-04-13,8993.849609375,76.16649627685547,5.043942928314209,1744.800048828125,95.62000274658203
2020-04-14,,76.91000366210938,4.927341938018799,1756.699951171875,
2020-04-15,8925.2998046875,75.93099975585938,5.107885837554932,1727.199951171875,95.19999694824219
2020-04-16,8992.7998046875,77.2125015258789,5.153020858764648,1720.4000244140625,95.68000030517578
2020-04-17,9266.75,77.56999969482422,5.0100908279418945,1689.199951171875,98.20999908447266
2020-04-20,9261.849609375,76.55999755859375,5.164305210113525,1701.5999755859375,97.98999786376953
2020-04-21,8981.4501953125,77.20999908447266,5.149259567260742,1678.199951171875,95.5999984741211
2020-04-22,9187.2998046875,76.96939849853516,5.153020858764648,1728.699951171875,97.37999725341797
2020-04-23,9313.900390625,76.4000015258789,5.243292808532715,1733.300048828125,98.62000274658203
2020-04-24,9154.400390625,76.42250061035156,5.322281837463379,1723.5,97.0999984741211
2020-04-27,9282.2998046875,76.27149963378906,5.299713611602783,1711.9000244140625,98.43000030517578
2020-04-28,9380.900390625,76.1863021850586,5.45768928527832,1710.5,99.3499984741211
2020-04-29,9553.349609375,76.46499633789062,5.546079635620117,1703.4000244140625,101.12000274658203
2020-04-30,9859.900390625,75.25849914550781,5.5630059242248535,1684.199951171875,104.18000030517578
2020-05-01,,75.72000122070312,5.62318754196167,1694.5,
2020-05-04,9293.5,75.60050201416016,5.386223793029785,1706.9000244140625,98.80000305175781
2020-05-05,9205.599609375,75.8499984741211,5.171828269958496,1704.4000244140625,97.6500015258789
2020-05-06,9270.900390625,76.16999816894531,5.288428783416748,1684.199951171875,98.5
2020-05-07,9199.0498046875,76.15129852294922,5.28466796875,1721.800048828125,97.5999984741211
2020-05-08,9251.5,76.08000183105469,5.743549823760986,1709.9000244140625,98.12000274658203
2020-05-11,9239.2001953125,75.5250015258789,6.01812744140625,1695.300048828125,98.20999908447266
2020-05-12,9196.5498046875,76.30999755859375,6.0218892097473145,1704.4000244140625,97.95999908447266
2020-05-13,9383.5498046875,75.68000030517578,6.036933422088623,1713.9000244140625,99.69000244140625
2020-05-14,9142.75,75.42620086669922,6.085831642150879,1738.0999755859375,97.41999816894531
2020-05-15,9136.849609375,75.48500061035156,6.168579578399658,1753.4000244140625,97.08000183105469
2020-05-18,8823.25,75.81999969482422,6.0557403564453125,1731.800048828125,93.93000030517578
2020-05-19,8879.099609375,75.60009765625,6.040694236755371,1744.199951171875,94.33999633789062
2020-05-20,9066.5498046875,76.0,6.202433109283447,1750.5999755859375,96.25
2020-05-21,9106.25,75.77999877929688,6.15353536605835,1720.5,96.69000244140625
2020-05-22,9039.25,75.625,6.398021221160889,1734.5999755859375,96.11000061035156
2020-05-25,,75.98500061035156,,,
2020-05-26,9029.0498046875,76.11000061035156,6.3227949142456055,1704.800048828125,96.20999908447266
2020-05-27,9314.9501953125,75.81999969482422,6.416828155517578,1710.300048828125,98.5999984741211
2020-05-28,9490.099609375,76.12999725341797,6.349123001098633,1713.300048828125,100.37000274658203
2020-05-29,9580.2998046875,75.95999908447266,6.371692657470703,1736.9000244140625,101.37999725341797
2020-06-01,9826.150390625,75.51319885253906,6.367930889129639,1737.800048828125,104.41999816894531
2020-06-02,9979.099609375,75.7300033569336,6.379215240478516,1725.199951171875,105.88999938964844
2020-06-03,10061.5498046875,75.06580352783203,6.382976055145264,1697.800048828125,106.36000061035156
2020-06-04,10029.099609375,75.54499816894531,6.44315767288208,1718.9000244140625,106.2699966430664
2020-06-05,10142.150390625,75.49089813232422,6.469487190246582,1676.199951171875,107.66000366210938
2020-06-08,10167.4501953125,75.5177001953125,6.454440593719482,1698.300048828125,108.0999984741211
2020-06-09,10046.650390625,75.625,6.52966833114624,1714.699951171875,106.8499984741211
2020-06-10,10116.150390625,75.50980377197266,6.612417697906494,1713.300048828125,107.5199966430664
2020-06-11,9902.0,75.875,6.401782512664795,1732.0,105.30000305175781
2020-06-12,9972.900390625,76.38999938964844,6.435635566711426,1729.300048828125,105.72000122070312
2020-06-15,9813.7001953125,75.95680236816406,6.495815277099609,1720.300048828125,104.51000213623047
2020-06-16,9914.0,75.97799682617188,6.563519477844238,1729.5999755859375,105.20999908447266
2020-06-17,9881.150390625,76.65499877929688,6.680122375488281,1729.199951171875,104.91999816894531
2020-06-18,10091.650390625,76.55000305175781,6.695167541503906,1724.800048828125,106.97000122070312
2020-06-19,10244.400390625,76.40039825439453,6.819289684295654,1745.9000244140625,108.79000091552734
2020-06-22,10311.2001953125,76.2520980834961,7.093869209289551,1756.699951171875,109.55999755859375
2020-06-23,10471.0,75.78980255126953,7.263125419616699,1772.0999755859375,111.0
2020-06-24,10305.2998046875,75.60780334472656,7.248081684112549,1765.800048828125,109.52999877929688
2020-06-25,10288.900390625,75.97000122070312,7.357159614562988,1762.0999755859375,109.05000305175781
2020-06-26,10383.0,75.53980255126953,6.781676769256592,1772.5,110.23999786376953
2020-06-29,10312.400390625,75.61979675292969,6.981028079986572,1774.800048828125,109.73999786376953
2020-06-30,10302.099609375,75.69999694824219,7.1653337478637695,1793.0,109.5199966430664
2020-07-01,10430.0498046875,75.75,7.142764568328857,1773.199951171875,111.04000091552734
2020-07-02,10551.7001953125,75.45490264892578,7.1653337478637695,1784.0,112.0999984741211
2020-07-03,10607.349609375,74.72100067138672,,,112.51000213623047
2020-07-06,10763.650390625,74.6792984008789,7.582839488983154,1788.5,114.27999877929688
2020-07-07,10799.650390625,74.60759735107422,7.334592819213867,1804.199951171875,114.6500015258789
2020-07-08,10705.75,75.125,7.492567539215088,1815.5,113.8499984741211
2020-07-09,10813.4501953125,74.93990325927734,7.2104692459106445,1799.199951171875,115.06999969482422
2020-07-10,10768.0498046875,75.33999633789062,7.4812846183776855,1798.199951171875,114.37999725341797
2020-07-13,10802.7001953125,75.15850067138672,7.6242146492004395,1811.0,114.86000061035156
2020-07-14,10607.349609375,75.44999694824219,8.180891990661621,1810.5999755859375,112.93000030517578
2020-07-15,10618.2001953125,75.57499694824219,8.071813583374023,1811.4000244140625,112.97000122070312
2020-07-16,10739.9501953125,75.1249008178711,7.887508392333984,1798.699951171875,114.08000183105469
2020-07-17,10901.7001953125,75.17449951171875,8.177129745483398,1808.300048828125,115.80999755859375
2020-07-20,11022.2001953125,74.89730072021484,8.80527400970459,1815.9000244140625,117.05999755859375
2020-07-21,11162.25,74.98999786376953,9.030951499938965,1842.4000244140625,118.54000091552734
2020-07-22,11132.599609375,74.7699966430664,8.921874046325684,1864.0999755859375,118.11000061035156
2020-07-23,11215.4501953125,74.81999969482422,8.869214057922363,1889.0999755859375,119.08000183105469
2020-07-24,11194.150390625,74.80729675292969,8.692432403564453,1897.300048828125,118.98999786376953
2020-07-27,11131.7998046875,74.75980377197266,9.320577621459961,1931.0,118.38999938964844
2020-07-28,11300.5498046875,75.0,9.192688941955566,1944.699951171875,120.0199966430664
2020-07-29,11202.849609375,75.08999633789062,9.162598609924316,1953.5,119.26000213623047
2020-07-30,11102.150390625,74.8311996459961,9.140029907226562,1942.300048828125,117.95999908447266
2020-07-31,11073.4501953125,74.98999786376953,9.061042785644531,1962.800048828125,118.0199966430664
2020-08-03,10891.599609375,74.91780090332031,9.102417945861816,1966.0,116.16999816894531
2020-08-04,11095.25,75.33000183105469,9.083610534667969,2001.199951171875,118.0
2020-08-05,11101.650390625,75.25,9.18892765045166,2031.0999755859375,118.02999877929688
2020-08-06,11200.150390625,74.8822021484375,9.723036766052246,2051.5,119.0199966430664
2020-08-07,11214.0498046875,74.8998031616211,9.542492866516113,2010.0999755859375,119.3499984741211
2020-08-10,11270.150390625,75.0248031616211,9.32809829711914,2024.4000244140625,119.97000122070312
2020-08-11,11322.5,75.0999984741211,8.752613067626953,1932.5999755859375,120.44000244140625
2020-08-12,11308.400390625,74.9000015258789,8.906828880310059,1934.9000244140625,120.33000183105469
2020-08-13,11300.4501953125,74.77210235595703,8.861692428588867,1956.699951171875,120.48999786376953
2020-08-14,11178.400390625,75.02999877929688,9.042236328125,1937.0,119.26000213623047
2020-08-17,11247.099609375,74.90280151367188,8.406571388244629,1985.0,119.87999725341797
2020-08-18,11385.349609375,75.0,8.432900428771973,1999.4000244140625,120.97000122070312
2020-08-19,11408.400390625,74.79499816894531,8.447945594787598,1958.699951171875,121.12999725341797
2020-08-20,11312.2001953125,74.966796875,8.335107803344727,1933.800048828125,120.41999816894531
2020-08-21,11371.599609375,74.9999008178711,8.54573917388916,1934.5999755859375,121.11000061035156
2020-08-24,11466.4501953125,74.92179870605469,8.741329193115234,1927.699951171875,122.0
2020-08-25,11472.25,74.4000015258789,8.970771789550781,1911.800048828125,121.93000030517578
2020-08-26,11549.599609375,74.45249938964844,8.865453720092773,1940.699951171875,122.75
2020-08-27,11559.25,74.24009704589844,8.888023376464844,1921.5999755859375,122.91000366210938
2020-08-28,11647.599609375,73.77449798583984,9.087371826171875,1964.5999755859375,124.04000091552734
2020-08-31,11387.5,73.12830352783203,8.997101783752441,1967.5999755859375,121.02999877929688
2020-09-01,11470.25,73.66999816894531,9.102417945861816,1968.199951171875,122.1500015258789
2020-09-02,11535.0,73.2699966430664,9.267914772033691,1934.4000244140625,122.75
2020-09-03,11527.4501953125,73.24849700927734,9.01590633392334,1927.5999755859375,122.7300033569336
2020-09-04,11333.849609375,73.4478988647461,9.252870559692383,1923.9000244140625,121.12000274658203
2020-09-07,11355.0498046875,73.29029846191406,,,121.2699966430664
2020-09-08,11317.349609375,73.6500015258789,9.523685455322266,1933.0,120.8499984741211
2020-09-09,11278.0,73.78679656982422,9.651572227478027,1944.699951171875,120.33999633789062
2020-09-10,11449.25,73.55000305175781,9.802026748657227,1954.199951171875,121.94000244140625
2020-09-11,11464.4501953125,73.52729797363281,12.468807220458984,1937.800048828125,122.12999725341797
2020-09-14,11440.0498046875,73.47859954833984,12.720815658569336,1953.0999755859375,122.12999725341797
2020-09-15,11521.7998046875,73.61499786376953,12.149093627929688,1956.300048828125,122.9000015258789
2020-09-16,11604.5498046875,73.80000305175781,12.461285591125488,1960.199951171875,123.70999908447266
2020-09-17,11516.099609375,73.55069732666016,12.502659797668457,1940.0,122.72000122070312
2020-09-18,11504.9501953125,73.58360290527344,13.45197868347168,1952.0999755859375,122.66000366210938
2020-09-21,11250.5498046875,73.53479766845703,13.294417381286621,1901.199951171875,119.91999816894531
2020-09-22,11153.650390625,73.57980346679688,12.10875129699707,1898.5999755859375,118.91000366210938
2020-09-23,11131.849609375,73.50299835205078,11.963005065917969,1859.9000244140625,118.94999694824219
2020-09-24,10805.5498046875,73.77839660644531,12.368731498718262,1868.300048828125,115.76000213623047
2020-09-25,11050.25,73.68240356445312,12.612955093383789,1857.699951171875,117.87000274658203
2020-09-28,11227.5498046875,73.69930267333984,13.59378719329834,1872.800048828125,119.75
2020-09-29,11222.400390625,73.9749984741211,13.195939064025879,1894.300048828125,119.81999969482422
2020-09-30,11247.5498046875,73.84500122070312,13.282599449157715,1887.5,119.93000030517578
2020-10-01,11416.9501953125,73.70500183105469,13.156549453735352,1908.4000244140625,121.61000061035156
2020-10-02,,73.21700286865234,13.463797569274902,1900.199951171875,
2020-10-05,11503.349609375,73.32240295410156,13.8458890914917,1912.5,122.37999725341797
2020-10-06,11662.400390625,73.1082992553711,13.715897560119629,1901.0999755859375,124.02999877929688
2020-10-07,11738.849609375,73.81500244140625,14.082235336303711,1883.5999755859375,124.88999938964844
2020-10-08,11834.599609375,73.5425033569336,14.200406074523926,1888.5999755859375,125.91000366210938
2020-10-09,11914.2001953125,73.28050231933594,14.574618339538574,1919.5,126.98999786376953
2020-10-12,11930.9501953125,73.01480102539062,14.574618339538574,1922.5,126.95999908447266
2020-10-13,11934.5,73.35079956054688,14.716426849365234,1888.5,127.0199966430664
2020-10-14,11971.0498046875,73.62000274658203,14.649462699890137,1901.300048828125,127.41999816894531
2020-10-15,11680.349609375,73.29620361328125,14.732183456420898,1903.199951171875,124.80999755859375
2020-10-16,11762.4501953125,73.37100219726562,14.26343059539795,1900.800048828125,125.62000274658203
2020-10-19,11873.0498046875,73.44380187988281,14.259490966796875,1906.4000244140625,126.80999755859375
2020-10-20,11896.7998046875,73.57499694824219,13.369256019592285,1910.4000244140625,126.7699966430664
2020-10-21,11937.650390625,73.64749908447266,13.203816413879395,1924.5999755859375,126.9800033569336
2020-10-22,11896.4501953125,73.6812973022461,12.98716926574707,1901.0999755859375,126.7300033569336
2020-10-23,11930.349609375,73.72000122070312,13.270780563354492,1902.0,127.11000061035156
2020-10-26,11767.75,73.8228988647461,12.341156959533691,1902.699951171875,125.80999755859375
2020-10-27,11889.400390625,73.94850158691406,12.59325885772705,1908.800048828125,126.80999755859375
2020-10-28,11729.599609375,73.80500030517578,12.30964469909668,1876.199951171875,125.4000015258789
2020-10-29,11670.7998046875,74.44000244140625,12.368731498718262,1865.5999755859375,124.72000122070312
2020-10-30,11642.400390625,74.26399993896484,12.24267864227295,1877.4000244140625,124.56999969482422
2020-11-02,11669.150390625,74.55049896240234,11.809381484985352,1890.4000244140625,124.37000274658203
2020-11-03,11813.5,74.45680236816406,12.057540893554688,1908.5,126.01000213623047
2020-11-04,11908.5,74.65560150146484,11.742417335510254,1894.5999755859375,127.02999877929688
2020-11-05,12120.2998046875,74.37999725341797,11.821197509765625,1945.300048828125,129.1199951171875
2020-11-06,12263.5498046875,74.12000274658203,11.383960723876953,1950.300048828125,130.61000061035156
2020-11-09,12461.0498046875,73.97979736328125,10.564628601074219,1853.199951171875,132.72999572753906
2020-11-10,12631.099609375,73.95320129394531,11.628182411193848,1875.4000244140625,134.72000122070312
2020-11-11,12749.150390625,74.28160095214844,12.46326732635498,1860.699951171875,135.8300018310547
2020-11-12,12690.7998046875,74.56999969482422,11.821197509765625,1872.5999755859375,135.25999450683594
2020-11-13,12719.9501953125,74.86499786376953,12.065422058105469,1885.699951171875,135.7899932861328
2020-11-14,,,,,136.39999389648438
2020-11-16,,74.48770141601562,12.246620178222656,1887.300048828125,
2020-11-17,12874.2001953125,74.41809844970703,12.352972984313965,1884.5,137.38999938964844
2020-11-18,12938.25,74.47969818115234,12.246620178222656,1873.5,137.89999389648438
2020-11-19,12771.7001953125,74.41999816894531,12.191473960876465,1861.0999755859375,136.25
2020-11-20,12859.0498046875,74.09960174560547,12.63856315612793,1872.5999755859375,137.0
2020-11-23,12926.4501953125,74.16239929199219,12.41915512084961,1837.800048828125,137.75999450683594
2020-11-24,13055.150390625,74.24490356445312,12.270126342773438,1804.800048828125,139.3800048828125
2020-11-25,12858.400390625,73.96080017089844,12.51023006439209,1805.699951171875,137.38999938964844
2020-11-26,12987.0,73.77989959716797,,,138.24000549316406
2020-11-27,12968.9501953125,74.04879760742188,12.60958194732666,1781.9000244140625,138.3800048828125
2020-11-30,,73.94090270996094,12.663397789001465,1775.699951171875,
2020-12-01,13109.0498046875,74.02519989013672,12.265987396240234,1814.0999755859375,139.7899932861328
2020-12-02,13113.75,73.65499877929688,12.166633605957031,1825.699951171875,139.9600067138672
2020-12-03,13133.900390625,73.66259765625,11.78577995300293,1836.800048828125,140.1199951171875
2020-12-04,13258.5498046875,73.86489868164062,11.810617446899414,1835.9000244140625,141.27000427246094
2020-12-07,13355.75,73.79029846191406,12.460553169250488,1861.800048828125,142.2899932861328
2020-12-08,13392.9501953125,74.0199966430664,12.402595520019531,1870.800048828125,142.86000061035156
2020-12-09,13529.099609375,73.72640228271484,12.410876274108887,1834.5999755859375,144.41000366210938
2020-12-10,13478.2998046875,73.93499755859375,12.593023300170898,1833.5999755859375,143.82000732421875
2020-12-11,13513.849609375,73.72669982910156,12.522647857666016,1839.800048828125,143.92999267578125
2020-12-14,13558.150390625,73.73799896240234,12.265987396240234,1828.699951171875,144.32000732421875
2020-12-15,13567.849609375,73.86000061035156,12.60544490814209,1852.300048828125,144.61000061035156
2020-12-16,13682.7001953125,73.75980377197266,12.886944770812988,1856.0999755859375,145.82000732421875
2020-12-17,13740.7001953125,73.6166000366211,13.0939302444458,1887.199951171875,146.55999755859375
2020-12-18,13760.5498046875,73.52980041503906,12.758612632751465,1885.699951171875,146.9600067138672
2020-12-21,13328.400390625,73.60359954833984,13.060811042785645,1879.199951171875,142.5
2020-12-22,13466.2998046875,73.935302734375,11.835454940795898,1866.5999755859375,143.82000732421875
2020-12-23,13601.099609375,74.2699966430664,11.632608413696289,1874.699951171875,145.1199951171875
2020-12-24,13749.25,73.83979797363281,11.570515632629395,1879.9000244140625,146.52000427246094
2020-12-25,,73.55780029296875,,,
2020-12-28,13873.2001953125,73.68900299072266,10.746707916259766,1877.199951171875,147.77999877929688
2020-12-29,13932.599609375,73.5448989868164,10.382413864135742,1879.699951171875,148.77000427246094
2020-12-30,13981.9501953125,73.45359802246094,10.585261344909668,1891.0,149.27000427246094
2020-12-31,13981.75,73.13400268554688,10.618377685546875,1893.0999755859375,149.07000732421875
2021-01-01,14018.5,73.08920288085938,,,149.57000732421875
2021-01-04,14132.900390625,73.09200286865234,11.040630340576172,1944.699951171875,150.7100067138672
2021-01-05,14199.5,73.31999969482422,11.144123077392578,1952.699951171875,151.3000030517578
2021-01-06,14146.25,73.37480163574219,11.491859436035156,1906.9000244140625,151.22000122070312
2021-01-07,14137.349609375,73.36000061035156,11.81889820098877,1912.300048828125,151.1999969482422
2021-01-08,14347.25,73.44599914550781,11.690567970275879,1834.0999755859375,152.8800048828125
2021-01-11,14484.75,73.37339782714844,11.41734504699707,1849.5999755859375,154.3800048828125
2021-01-12,14563.4501953125,73.51349639892578,11.719544410705566,1842.9000244140625,155.32000732421875
2021-01-13,14564.849609375,73.16500091552734,11.694706916809082,1853.5999755859375,155.60000610351562
2021-01-14,14595.599609375,73.1698989868164,11.963787078857422,1850.300048828125,155.75999450683594
2021-01-15,14433.7001953125,73.08760070800781,11.806477546691895,1829.300048828125,154.11000061035156
2021-01-18,14281.2998046875,73.15899658203125,,,152.55999755859375
2021-01-19,14521.150390625,73.1886978149414,11.640891075134277,1839.5,155.4499969482422
2021-01-20,14644.7001953125,73.19190216064453,11.690567970275879,1865.9000244140625,156.75
2021-01-21,14590.349609375,72.91089630126953,11.624332427978516,1865.300048828125,156.02000427246094
2021-01-22,14371.900390625,72.95490264892578,11.843734741210938,1855.699951171875,153.91000366210938
2021-01-25,14238.900390625,72.99590301513672,11.545675277709961,1854.9000244140625,152.4600067138672
2021-01-26,,72.97000122070312,11.852014541625977,1850.699951171875,
2021-01-27,13967.5,72.91999816894531,11.334549903869629,1844.9000244140625,149.47999572753906
2021-01-28,13817.5498046875,73.03710174560547,11.582931518554688,1837.9000244140625,147.99000549316406
2021-01-29,13634.599609375,72.93879699707031,11.831315994262695,1847.300048828125,146.10000610351562
2021-02-01,14281.2001953125,72.90660095214844,13.83080005645752,1860.800048828125,152.52000427246094
2021-02-02,14647.849609375,73.11979675292969,12.791730880737305,1830.5,156.10000610351562
2021-02-03,14789.9501953125,72.91629791259766,13.582417488098145,1832.199951171875,157.66000366210938
2021-02-04,14895.650390625,72.85800170898438,14.108160018920898,1788.9000244140625,158.69000244140625
2021-02-05,14924.25,72.9457015991211,13.86805534362793,1810.9000244140625,159.0500030517578
2021-02-08,15115.7998046875,72.78479766845703,14.869867324829102,1831.9000244140625,161.02999877929688
2021-02-09,15109.2998046875,72.92990112304688,15.296260833740234,1835.300048828125,161.22999572753906
2021-02-10,15106.5,72.85489654541016,12.626141548156738,1840.5999755859375,161.4600067138672
2021-02-11,15173.2998046875,72.80729675292969,12.56197738647461,1824.9000244140625,162.05999755859375
2021-02-12,15163.2998046875,72.70950317382812,12.522647857666016,1821.5999755859375,162.1699981689453
2021-02-15,15314.7001953125,72.59480285644531,,,163.92999267578125
2021-02-16,15313.4501953125,72.63870239257812,12.456414222717285,1797.199951171875,163.5399932861328
2021-02-17,15208.900390625,72.93499755859375,12.30324649810791,1771.0999755859375,162.58999633789062
2021-02-18,15118.9501953125,72.79730224609375,11.947227478027344,1773.4000244140625,161.88999938964844
2021-02-19,14981.75,72.60540008544922,11.972066879272461,1775.800048828125,160.4199981689453
2021-02-22,14675.7001953125,72.5530014038086,12.009323120117188,1806.699951171875,157.17999267578125
2021-02-23,14707.7998046875,72.44400024414062,11.578792572021484,1804.4000244140625,157.58999633789062
2021-02-24,14982.0,72.37699890136719,11.442181587219238,1796.4000244140625,160.14999389648438
2021-02-25,15097.349609375,72.4000015258789,11.26831340789795,1774.4000244140625,161.8699951171875
2021-02-26,14529.150390625,73.1509017944336,11.773361206054688,1728.0999755859375,156.14999389648438
2021-03-01,14761.5498046875,73.59590148925781,12.3363618850708,1722.5,158.00999450683594
2021-03-02,14919.099609375,73.30940246582031,11.951369285583496,1733.0999755859375,159.57000732421875
2021-03-03,15245.599609375,73.27749633789062,11.860292434692383,1715.300048828125,162.97999572753906
2021-03-04,15080.75,72.88069915771484,11.736103057861328,1700.199951171875,161.1999969482422
2021-03-05,14938.099609375,73.13179779052734,11.719544410705566,1698.0,159.66000366210938
2021-03-08,14956.2001953125,73.1333999633789,12.9490385055542,1677.699951171875,160.0399932861328
2021-03-09,15098.400390625,73.33000183105469,12.882804870605469,1716.5999755859375,161.47000122070312
2021-03-10,15174.7998046875,72.7759017944336,13.92601490020752,1721.5,162.16000366210938
2021-03-11,,72.70600128173828,15.221744537353516,1722.300048828125,
2021-03-12,15030.9501953125,72.63899993896484,15.184489250183105,1719.5,160.6300048828125
2021-03-15,14929.5,72.68299865722656,14.91126537322998,1728.9000244140625,159.9600067138672
2021-03-16,14910.4501953125,72.51529693603516,14.890569686889648,1730.5999755859375,159.7899932861328
2021-03-17,14721.2998046875,72.5156021118164,15.275562286376953,1726.800048828125,157.8800048828125
2021-03-18,14557.849609375,72.29560089111328,15.842704772949219,1732.199951171875,156.1199951171875
2021-03-19,14744.0,72.6688003540039,16.45123863220215,1741.4000244140625,157.8699951171875
2021-03-22,14736.400390625,72.40499877929688,16.413990020751953,1737.800048828125,157.3300018310547
2021-03-23,14814.75,72.38050079345703,15.304543495178223,1724.699951171875,158.35000610351562
2021-03-24,14549.400390625,72.61219787597656,14.356545448303223,1732.9000244140625,156.08999633789062
2021-03-25,14324.900390625,72.64559936523438,15.027181625366211,1724.9000244140625,153.86000061035156
2021-03-26,14507.2998046875,72.61280059814453,15.292120933532715,1732.199951171875,155.2100067138672
2021-03-29,,72.44719696044922,14.948526382446289,1712.0999755859375,
2021-03-30,14845.099609375,72.74189758300781,14.869867324829102,1683.9000244140625,158.4199981689453
2021-03-31,14690.7001953125,73.44529724121094,14.902985572814941,1713.800048828125,157.16000366210938
2021-04-01,14867.349609375,73.20349884033203,14.64632511138916,1726.5,158.6999969482422
2021-04-02,,73.28730010986328,,,
2021-04-05,14637.7998046875,73.3759994506836,14.534550666809082,1727.0,156.9600067138672
2021-04-06,14683.5,73.27950286865234,14.61320686340332,1741.5,157.38999938964844
2021-04-07,14819.0498046875,73.48999786376953,15.325238227844238,1740.0999755859375,158.82000732421875
2021-04-08,14873.7998046875,74.40149688720703,16.06210708618164,1756.800048828125,158.8699951171875
2021-04-09,14834.849609375,74.54450225830078,16.020709991455078,1743.300048828125,158.77999877929688
2021-04-12,14310.7998046875,74.72949981689453,15.784748077392578,1731.199951171875,154.0800018310547
2021-04-13,14504.7998046875,74.99099731445312,15.685391426086426,1746.199951171875,155.5
2021-04-14,,75.18150329589844,15.784748077392578,1734.9000244140625,
2021-04-15,14581.4501953125,75.0261001586914,15.635717391967773,1765.4000244140625,155.92999267578125
2021-04-16,14617.849609375,74.72740173339844,15.432873725891113,1779.0,156.4199981689453
2021-04-19,14359.4501953125,74.56320190429688,14.898848533630371,1769.4000244140625,154.08999633789062
2021-04-20,14296.400390625,74.8781967163086,14.625626564025879,1777.300048828125,153.2899932861328
2021-04-21,,75.44920349121094,14.938175201416016,1792.300048828125,
2021-04-22,14406.150390625,75.42949676513672,15.275562286376953,1781.199951171875,154.27000427246094
2021-04-23,14341.349609375,75.0916976928711,15.341796875,1777.0,153.86000061035156
2021-04-26,14485.0,74.86810302734375,15.610878944396973,1779.199951171875,155.1699981689453
2021-04-27,14653.0498046875,74.81490325927734,15.56120491027832,1778.0,156.8300018310547
